"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"LDPC based error resilient audio signal processing for wireless communication","J. Baviskar; A. Mulla; M. Gulati; P. Vaswani; A. Baviskar","Department of Electrical Engineering, Veermata Jijabai Technological Institute, Mumbai 400019, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute, Mumbai 400019, India; Department of Image Processing, Intelligent Communication Lab, Mumbai 400089, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute, Mumbai 400019, India; Department of Electronics Engineering, Universal College of Engineering, Vasai 401202, India","2015 International Conference on Pervasive Computing (ICPC)","16 Apr 2015","2015","","","1","5","The increasing growth of communication has fostered research on various methods to obviate noise from affecting the data transmitted over the link. Low Density Parity Check (LDPC) has gained popularity because of its property of exhibiting near Shannon limit performance when interpreted via iterative probabilistic algorithm. This paper presents a high performance and an enhanced LDPC based algorithm, for channel coding audio signals. The algorithm is designed so as to facilitate adaptive feature as a function of input audio size. It generates an encoded stream of data by arranging bits into data vectors and processing it with the designed LDPC matrix. The modulation scheme considered for transmitting the audio signal is Binary Phase Shift Keying (BPSK). The audio signal recovered at various Signal to Noise ratios (SNRs) is illustrated. The performance analysis of the algorithm delineates improved results for AWGN noise. The Bit Error Rate (BER) is estimated at different SNRs and BER Vs SNR graph is plotted to determine the efficacy of the algorithm.","","978-1-4799-6272-3","10.1109/PERVASIVE.2015.7087164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7087164","Channel coding;Audio processing;Low Density Parity Check (LDPC) Code;Binary Phase Shift Keying (BPSK);Modulation scheme;adaptive matrix;probabilistic approach;AWGN noise","Parity check codes;Algorithm design and analysis;Decoding;Channel coding;Signal processing algorithms;Noise","audio coding;audio signal processing;AWGN;error statistics;iterative methods;parity check codes;phase shift keying;probability","LDPC based error resilient audio signal processing;wireless communication;low density parity check;LDPC based algorithm;Shannon limit performance;iterative probabilistic algorithm;channel coding audio signals;encoded data stream;LDPC matrix;binary phase shift keying;BPSK;signal to noise ratios;SNR;AWGN noise;bit error rate","","2","","9","","16 Apr 2015","","","IEEE","IEEE Conferences"
"Mmdenselstm: An Efficient Combination of Convolutional and Recurrent Neural Networks for Audio Source Separation","N. Takahashi; N. Goswami; Y. Mitsufuji","Sony Corporation, Minato-ku, Tokyo, Japan; Sony India Software Centre, Bangalore, India; Sony Corporation, Minato-ku, Tokyo, Japan","2018 16th International Workshop on Acoustic Signal Enhancement (IWAENC)","4 Nov 2018","2018","","","106","110","Deep neural networks have become an indispensable technique for audio source separation (SS). It was recently reported that a variant of CNN architecture called MM-DenseNet was successfully employed to solve the SS problem of estimating source amplitudes, and state-of-the-art results were obtained for DSD 100 dataset. To further enhance MMDenseNet, here we propose a novel architecture that integrates long short-term memory (LSTM) in multiple scales with skip connections to efficiently model long-term structures within an audio context. The experimental results show that the proposed method outperforms MMDenseNet, LSTM and a blend of the two networks. The number of parameters and processing time of the proposed model are significantly less than those for simple blending. Furthermore, the proposed method yields better results than those obtained using ideal binary masks for a singing voice separation task.","","978-1-5386-8151-0","10.1109/IWAENC.2018.8521383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8521383","convolution;recurrent;DenseNet;LSTM;audio source separation","Computer architecture;Convolution;Spectrogram;Conferences;Acoustics;Source separation;Kernel","audio signal processing;feedforward neural nets;recurrent neural nets;source separation;speech processing","audio source separation;source amplitudes;DSD 100 dataset;long-term structures;singing voice separation task;recurrent neural networks;deep neural networks;convolutional neural network;long short-term memory;ideal binary masks;MMDENSELSTM","","33","","27","","4 Nov 2018","","","IEEE","IEEE Conferences"
"Beamspace-Domain Multichannel Nonnegative Matrix Factorization for Audio Source Separation","S. Lee; S. H. Park; K. Sung","INMC, Seoul National University, Seoul, Republic of Korea; INMC, Seoul National University, Seoul, Republic of Korea; INMC, Seoul National University, Seoul, Republic of Korea","IEEE Signal Processing Letters","8 Dec 2011","2012","19","1","43","46","In this letter, we develop a multichannel blind source separation algorithm based on a beamspace transform and the multichannel nonnegative matrix factorization (NMF) method. The conventional multichannel NMF algorithm performs well with multichannel mixing data, but there is still room for enhancement in multichannel real-world recording data. In this letter, we consider a beamspace-time-frequency domain data model for multichannel NMF method, and enhance the conventional method using a beamspace transform. Our decomposition algorithm is applied to 2-channel and 4-channel unsupervised audio source separation, using a dataset from the international Signal Separation Evaluation Campaign 2010 (SiSEC 2010). Our algorithm shows a better performance than the conventional NMF method in an evaluation results.","1558-2361","","10.1109/LSP.2011.2173192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6058587","Acoustic signal processing;blind source separation;multichannel audio;nonnegative matrix factorization (NMF)","Signal processing algorithms;Transforms;Source separation;Algorithm design and analysis;Data models;Arrays","audio signal processing;matrix decomposition;source separation;time-frequency analysis","beamspace-domain multichannel nonnegative matrix factorization;audio source separation;multichannel nonnegative matrix factorization method;conventional multichannel NMF algorithm;multichannel mixing data;beamspace transform;decomposition algorithm;international signal separation evaluation campaign 2010;SiSEC 2010","","12","1","16","","21 Oct 2011","","","IEEE","IEEE Journals"
"Enhanced coding of high-frequency tonal components in MPEG-D USAC through joint application of ESBR and sinusoidal modeling","T. Żernicki; M. Bartkowiak; M. Dománski","Telcordia Poland Sp. z o. o., Applied Research Center, Umultowska 85, Poznán, Poland; Poznán University of Technology, Chair of Multimedia Telecommunications and Microelectronics, Polanka 3, Poland; Poznán University of Technology, Chair of Multimedia Telecommunications and Microelectronics, Polanka 3, Poland","2011 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","11 Jul 2011","2011","","","501","504","The new eSBR tool of MPEG-D Universal Speech and Audio Coding offers a great advantage in compression of high frequency content, however it produces audible artifacts for sounds whose pitch frequencies are strongly variable or exceeding the split frequency of eSBR. We propose an extension of the forthcoming standard by adding a high frequency sinusoidal tool. This tool introduces additional parametric information to the data bitstream in order to encode the challenging tonal components which are excluded from eSBR processing. Listening tests demonstrate benefits of the proposed approach for test items of strongly tonal character.","2379-190X","978-1-4577-0539-7","10.1109/ICASSP.2011.5946450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5946450","Bandwidth extension;audio coding;sinusoidal modeling","Encoding;Transform coding;Speech;Hafnium;Trajectory;Harmonic analysis;IEC standards","audio coding;speech coding","MPEG-D;ESBR;sinusoidal modeling;USAC;universal speech and audio coding;audible artifacts;data bitstream","","3","3","18","","11 Jul 2011","","","IEEE","IEEE Conferences"
"Unsupervised Generative Adversarial Alignment Representation for Sheet music, Audio and Lyrics","D. Zeng; Y. Yu; K. Oyama","SOKENDAI,National Institute of Informatics,Tokyo,Japan; SOKENDAI,National Institute of Informatics,Tokyo,Japan; SOKENDAI,National Institute of Informatics,Tokyo,Japan","2020 IEEE Sixth International Conference on Multimedia Big Data (BigMM)","20 Oct 2020","2020","","","162","165","Sheet music, audio, and lyrics are three main modalities during writing a song. In this paper, we propose an unsupervised generative adversarial alignment representation (UGAAR) model to learn deep discriminative representations shared across three major musical modalities: sheet music, lyrics, and audio, where a deep neural network based architecture on three branches is jointly trained. In particular, the proposed model can transfer the strong relationship between audio and sheet music to audio-lyrics and sheet-lyrics pairs by learning the correlation in the latent shared subspace. We apply CCA components of audio and sheet music to establish new ground truth. The generative (G) model learns the correlation of two couples of transferred pairs to generate new audio-sheet pair for a fixed lyrics to challenge the discriminative (D) model. The discriminative model aims at distinguishing the input which is from the generative model or the ground truth. The two models simultaneously train in an adversarial way to enhance the ability of deep alignment representation learning. Our experimental results demonstrate the feasibility of our proposed UGAAR for alignment representation learning among sheet music, audio, and lyrics.","","978-1-7281-9325-0","10.1109/BigMM50055.2020.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9232663","Adversarial learning;representation learning;cross-modal retrieval","Music;Feature extraction;Semantics;Computational modeling;Data models;Predictive models;Correlation","audio signal processing;learning (artificial intelligence);music;neural nets;unsupervised learning","UGAAR;ground truth;CCA components;deep alignment representation learning;audio-sheet pair;sheet-lyrics pairs;audio-lyrics;musical modalities;deep discriminative representations;unsupervised generative adversarial alignment representation model;sheet music","","","","11","","20 Oct 2020","","","IEEE","IEEE Conferences"
"Infrared and Intertial Tracking in the Immersive Audio Environment for Enhanced Military Training","P. Shah; A. Faza; R. Nimmala; S. Grant; W. Chapin; R. Montgomery","Dept. of Electr. & Comput. Eng., Missouri Univ. of Sci. & Technol., Rolla, MO, USA; Dept. of Electr. & Comput. Eng., Missouri Univ. of Sci. & Technol., Rolla, MO, USA; Dept. of Electr. & Comput. Eng., Missouri Univ. of Sci. & Technol., Rolla, MO, USA; Dept. of Electr. & Comput. Eng., Missouri Univ. of Sci. & Technol., Rolla, MO, USA; AuSIM Inc., Mountain View, CA, USA; Dept. of Psychol., Missouri Univ. of Sci. & Technol., Rolla, MO, USA","2012 IEEE International Conference on Multimedia and Expo Workshops","16 Aug 2012","2012","","","181","186","The Immersive Audio Environment (IAE) was designed to provide an effective military training facility. It's efficacy at synthesizing sounds from desired directions and also the ability to synthesize moving sounds has been previously reported. This paper discusses the addition of a tracking system to evaluate subject training performance. Numerous tracking systems have been developed for tracking in immersive environments. Some examples include using head mounted web cams, visible light cameras mounted on the support structure, or even single camera tracking as in commercially available entertainment. Our system uses a combination of an existing infrared tracking system and a specially designed system of inertial tracking. This paper presents tests and results to evaluate the accuracy of the tracking system with respect to our application and verifies the efficacy of using the IAE for training enhancement.","","978-1-4673-2027-6","10.1109/ICMEW.2012.38","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6266252","training;immersive audio;infrared tracking;inertial tracking","Weapons;Lasers;Cameras;Training;Sensors;Accuracy;Loudspeakers","audio acoustics;helmet mounted displays;infrared imaging;military equipment;optical tracking;video cameras","enhanced military training;infrared tracking;inertial tracking;immersive audio environment;military training facility;moving sound synthesis;head mounted web cams;visible light cameras;mounted support structure;single camera tracking","","1","","7","","16 Aug 2012","","","IEEE","IEEE Conferences"
"A 2.1-Channel Class-D Amplifier Exploited Coupling Virtual-Audio-Image to Enhance Stereo","L. Liu; S. Deng; Z. Zhu; Y. Yang","Key Lab. of Wide Band-Gap Semicond. Mater. & Devices, Xidian Univ., Xi'an, China; Key Lab. of Wide Band-Gap Semicond. Mater. & Devices, Xidian Univ., Xi'an, China; Key Lab. of Wide Band-Gap Semicond. Mater. & Devices, Xidian Univ., Xi'an, China; Key Lab. of Wide Band-Gap Semicond. Mater. & Devices, Xidian Univ., Xi'an, China","IEEE Transactions on Circuits and Systems II: Express Briefs","19 May 2017","2014","61","5","324","328","This brief presents a novel 2.1-channel stereoenhanced class-D audio amplifier to improve the quality of stereophonic sound in portable devices. By a way of cross coupling, the input audio signal from one channel can be amplified at the same time, with different gains in the two channels. The ratio of gains in the two channels can be adjusted by changing the resistance and then making the position of the virtual-audio-image change, which improves the stereo effect. The bass signals from different channels, which frequency range between 30 and 300 Hz, are superimposed and then amplified in the independent bass channel by using the Sallen-Key bandpass filter. A practical implementation in the SMIC 0.18-μm CMOS process has been done to validate the theoretical results. When a 200-mVPP sinusoidal signal at 1 kHz is applied in one channel and a dc signal applied in the other channel, the amplifier demonstrates a gain difference of -9.4 dB. The simulation and experiment results show that the amplifier can deliver 2.5 W × 2 into 4-Ω loads at 3.6-V supply in the left or right channel, with the total harmonic distortion plus noise (THD+N) of less than 0.1%. The gain in the bass channel is up to 30 dB at 3.6-V power supply, with the THD+N of about 0.05%.","1558-3791","","10.1109/TCSII.2014.2312797","National Natural Science Foundation of China(grant numbers:61376033,61234002,61006028); National High-Tech Program of China(grant numbers:2012AA012302,2013AA014103); Ph.D. Programs Foundation of Ministry of Education of China(grant numbers:20120203110017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6805576","Bass amplifier;class-D amplifier;cross couple;ratio of gains;stereo enhancement;Bass amplifier;class-D amplifier;cross couple;ratio of gains;stereo enhancement","Gain;Couplings;Pulse width modulation;Resistance;Noise;Solid state circuits;Linearity","amplifiers;audio signals;band-pass filters;CMOS integrated circuits;stereo image processing","channel class-D amplifier;coupling virtual-audio-image to enhance stereo;stereoenhanced class-D audio amplifier;stereophonic sound;portable devices;input audio signal;virtual-audio-image;bass signals;independent bass channel;Sallen-Key bandpass filter;CMOS process;sinusoidal signal;DC signal;total harmonic distortion","","","","16","","25 Apr 2014","","","IEEE","IEEE Journals"
"Improving acoustic modeling using audio-visual speech","A. H. Abdelaziz","International Computer Science Institute, Berkeley, USA","2017 IEEE International Conference on Multimedia and Expo (ICME)","31 Aug 2017","2017","","","1081","1086","Reliable visual features that encode the articulator movements of speakers can dramatically improve the decoding accuracy of automatic speech recognition systems when combined with the corresponding acoustic signals. In this paper, a novel framework is proposed to utilize audio-visual speech not only during decoding but also for training better acoustic models. In this framework, a multi-stream hidden Markov model is iteratively deployed to fuse audio and video likelihoods. The fused likelihoods are used to estimate enhanced frame-state alignments, which are finally used as better training targets. The proposed framework is so flexible that it can be partially used to train acoustic models with the available audio-visual data while a conventional training strategy can be followed with the remaining acoustic data. The experimental results show that the acoustic models trained using the proposed audio-visual framework perform significantly better than those trained conventionally with solely acoustic data in clean and noisy conditions.","1945-788X","978-1-5090-6067-2","10.1109/ICME.2017.8019294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8019294","Audio-visual automatic speech recognition;multi-stream HMM;acoustic modeling;audio-visual fusion;noise robustness","Visualization;Acoustics;Hidden Markov models;Training;Feature extraction;Speech;Speech recognition","acoustic signal processing;audio-visual systems;feature extraction;hidden Markov models;iterative methods;learning (artificial intelligence);sensor fusion;speech recognition","audio-visual fusion;iterative deployment;multistream hidden Markov model;acoustic model training;acoustic signals;automatic speech recognition systems;speaker movements;visual features;audio-visual speech","","3","","29","","31 Aug 2017","","","IEEE","IEEE Conferences"
"Optimal Coding of Generalized-Gaussian-Distributed Frequency Spectra for Low-Delay Audio Coder With Powered All-Pole Spectrum Estimation","R. Sugiura; Y. Kamamoto; N. Harada; H. Kameoka; T. Moriya","Nippon Telegraph and Telephone Corporation, Atsugi, Japan; Nippon Telegraph and Telephone Corporation, Atsugi, Japan; Nippon Telegraph and Telephone Corporation, Atsugi, Japan; Nippon Telegraph and Telephone Corporation, Atsugi, Japan; Nippon Telegraph and Telephone Corporation, Atsugi, Japan","IEEE/ACM Transactions on Audio, Speech, and Language Processing","1 Jun 2015","2015","23","8","1309","1321","We present an optimal coding scheme that parameterizes the maximum-likelihood estimate of variance for frequency spectra belonging to the generalized Gaussian distribution, the distribution covering the Laplacian and the Gaussian. By slightly modifying the all-pole model of the conventional linear prediction (LP), we can estimate the variance with the same method as in LP, which has low computational costs. Experimental results show that incorporating the coding scheme in a state-of-the-art wide-band audio coder enhances its objective and subjective quality in a low-bit-rate and low-delay situation by increasing the compression efficiency. Thus, this coding scheme will be useful in applications like mobile communications, which requires highly efficient compression.","2329-9304","","10.1109/TASLP.2015.2431851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7105382","Arithmetic coding;audio compression;generalized Gaussian distribution;linear prediction;low delay;transform coded excitation","Encoding;Speech;Laplace equations;Frequency-domain analysis;Shape;Speech processing;Predictive models","audio coding;data compression;Gaussian distribution;linear predictive coding;maximum likelihood estimation","objective quality enhancement;compression efficiency;wideband audio coder;variance estimation;conventional linear prediction;all-pole model;maximum likelihood estimation;all-pole spectrum estimation;low delay audio coder;optimal coding scheme;generalized Gaussian distributed frequency spectra","","7","4","48","","11 May 2015","","","IEEE","IEEE Journals"
"Proposed approach for improving Bluetooth networks security through SVD audio watermarking","M. A. M. El-Bendary; A. Haggag; F. Shawki; F. E. Abd-El-Samie","Dept. of Electronics Technology, Faculty of Industrial Education, Helwan University., Cairo, Egypt; Dept. of Electronics Technology, Faculty of Industrial Education, Helwan University., Cairo, Egypt; Dept. of Communications Engineering, Faculty of Elec. Engineering, Menofia University., Menof, Egypt; Dept. of Communications Engineering, Faculty of Elec. Engineering, Menofia University., Menof, Egypt","2012 6th International Conference on Sciences of Electronics, Technologies of Information and Telecommunications (SETIT)","21 Mar 2013","2012","","","594","598","Some of applications need multi-level security. The paper proposes a novel approach IEEE 802.15.1 Bluetooth network to provide better secure link for essential applications. It proposes a new approach for audio watermarking using the singular value decomposition (SVD) mathematical technique. This approach is based on embedding the encrypted image in the singular values of the audio signal after transforming it into a 2D format. After watermark embedding, the audio signal is transformed again into a 1-D format. The 1-D audio signal is segmented to Bluetooth packet payload length. That leads to the needs of fragmentation of the image to small segments. In the proposed technique the chaotic encryption is used for encrypt the image. It improves the quality of extracted images as proved experimentally, where it resists the noise and different attacks. The paper uses two type of Bluetooth packets (2DH1 and 2DM1), uncoded Enhanced Data Rate (EDR) and encoded EDR packets respectively. At the receiver the segments are recollected to construct watermark signal. The final step is extracting the image. Experiments of the simulation are carried over fading channel. Experimental results show that the proposed audio watermarking approach maintains the high quality of the audio signal and that the watermark extraction and decryption are possible.","","978-1-4673-1658-3","10.1109/SETIT.2012.6481979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6481979","Audio Watermarking;IEEE 802.15.1 (Bluetooth Technology);SVD;Fading channel;Copyright Protection","Watermarking;Bluetooth;Encryption;IEEE 802.15 Standards","audio watermarking;Bluetooth;cellular radio;cryptography;fading channels;radio receivers;singular value decomposition;telecommunication security","Bluetooth network security improvement;SVD audio watermarking;multilevel security;IEEE 802.15.1 Bluetooth network;singular value decomposition mathematical technique;2D format;watermark embedding;1D audio signal;image fragmentation;chaotic encryption;image encryption;image extraction;Bluetooth packet;uncoded enhanced data rate;encoded EDR packet;receiver;watermark signal construction;fading channel;watermark extraction;watermark decryption","","6","","14","","21 Mar 2013","","","IEEE","IEEE Conferences"
"IEEE Standard for Advanced Audio and Video Coding","",,"IEEE Std 1857-2013","30 May 2013","2013","","","1","178","In this standard, a set of tools for efficient video coding is defined, including directional intra prediction, variable block size inter prediction and context adaptive binary arithmetic coding, and the corresponding decoding procedure. The target applications and services include but not limited TV over Internet, user-generated multimedia content, IP-based video conference, IP-based surveillance, and other video/audio enabled services and applications such as digital television broadcasting, digital storage media, and communication.;In this standard, a set of tools for efficient video coding is defined, including directional intra prediction, variable block size inter prediction and context adaptive binary arithmetic coding, and the corresponding decoding procedure. The target applications and services include but not limited TV over Internet, user-generated multimedia content, IP-based video conference, IP-based surveillance, and other video/audio enabled services and applications such as digital television broadcasting, digital storage media, and communication.","","978-0-7381-8283-4","10.1109/IEEESTD.2013.6522104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6522104","block;coefficients;decoding;encoding;entropy coding;field;frame;IEEE 1857;image;Internet Protocol television (IPTV);inter prediction;intra prediction;macroblock;picture;quantization;slice;transform","IEEE standards;VIdeo coding;Audio coding;Decoding;Encoding;IP networks;Image processing;TV;Entropy coding","arithmetic codes;audio coding;binary codes;block codes;decoding;IEEE standards;video coding","IEEE Std 1857-2013;advanced audio coding;advanced video coding;directional intraprediction;variable block size interprediction;context adaptive binary arithmetic coding;decoding procedure;limited TV over Internet;user-generated multimedia content;IP-based video conference;IP-based surveillance;video-audio enabled services","","","","0","","30 May 2013","","","IEEE","IEEE Standards"
